,Restaurant Name,Ratings,No of Reviews,Review URL,Image URL,Street,More Info,Province,Zipcode,Phone Number,Day Open,Time Open,Tags,Other Image URL,Website URL
10,Khao Soi Khun Yai,4.5,308,http://www.tripadvisor.com/Restaurant_Review-g293917-d3722127-Reviews-Khao_Soi_Khun_Yai-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,Sri Poom Road,Just After Sri Poom 8 Alley,Chiang,Mai,+66 86 712 4314,Mon - Sat,10:00 AM - 2:00 PM,"Asian, Thai","[https://media-cdn.tripadvisor.com/media/photo-s/11/c5/bd/f5/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/cd/b1/39/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/ce/ab/76/khao-soi-khun-yai.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/dc/00/04/interior.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/dc/00/20/khao-soi-for-35-baht.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/dc/00/52/parking-and-view-of-the.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/dc/00/63/kitchen.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/dc/00/6d/prices.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/dc/00/74/hours.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/dc/3f/b9/khao-soi-khun-yai.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/dc/3f/b9/khao-soi-khun-yai.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/dc/00/74/hours.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/dc/00/6d/prices.jpg, https://media-cdn.tripadvisor.com/media/photo-p/11/dc/00/63/kitchen.jpg]",NaN
11,Le Bistrot de Chiang Mai,4.5,724,http://www.tripadvisor.com/Restaurant_Review-g293917-d4062829-Reviews-Le_Bistrot_de_Chiang_Mai-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,"42, Kampangdin Road",Chang Moi,Chiang Mai,50000,+66 53 272 712,Sun - Sat,11:00 AM - 11:00 PM,"French, European, Vegetarian Friendly, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-w/10/e4/c6/b0/the-terrasse.jpg, https://media-cdn.tripadvisor.com/media/photo-f/10/e4/c6/b0/the-terrasse.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e0/81/a2/img-20180126-142111-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/d7/84/9f/20180111-155310-largejpg.jpg]",http://lebistrot-chiangmai.com/
12,Paak Dang Riverside Dining,4.5,"1,142",http://www.tripadvisor.com/Restaurant_Review-g293917-d2540161-Reviews-Paak_Dang_Riverside_Dining-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,46/1 Wang Sing Kham Road,Reservations Recommended,Chiang Mai,50300,+66 94 629 1319,Sun - Sat,11:00 AM - 3:00 PM,"Bar, Barbecue, Seafood, Thai, Vegan Options, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-s/09/a7/c3/01/our-chef-releasing-a.jpg, https://media-cdn.tripadvisor.com/media/photo-s/09/a7/c3/02/our-guests-with-their.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/3b/5b/6d/paak-dang-riverside-deck.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/3b/5b/a5/our-award-winning-live.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/3b/5b/e4/our-signature-jumbo-river.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/3b/5c/14/our-gigantic-live-mud.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/3b/63/2e/our-mission-changing.jpg, https://media-cdn.tripadvisor.com/media/photo-w/08/27/ab/1d/paak-dang.jpg, https://media-cdn.tripadvisor.com/media/photo-s/08/9f/a7/92/paak-dang-restaurant.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/de/96/39/xmas-day.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/de/96/36/the-boys-with-the-head.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/cb/91/dd/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/bc/c2/ac/photo5jpg.jpg]",http://www.facebook.com/paakdangchiangmai/
13,Woo Cafe & Art Gallery,4.5,781,http://www.tripadvisor.com/Restaurant_Review-g293917-d7311313-Reviews-Woo_Cafe_Art_Gallery-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,80 Charoen Rat Road.,Wat Ket Subdistrict,Chiang Mai,50000,+66 52 003 717,Sun - Sat,10:00 AM - 10:00 PM,"Cafe, Asian, Thai, Vegetarian Friendly, Vegan Options, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-s/11/e8/38/c6/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/38/c7/photo3jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/38/c9/photo4jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/38/ca/photo5jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/38/cb/photo6jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/38/cc/photo7jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/38/cd/photo8jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/38/ce/photo9jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/84/14/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/84/16/photo3jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/84/16/photo3jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/84/14/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/38/ce/photo9jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/38/cd/photo8jpg.jpg]",http://www.woochiangmai.com/
14,La Terrasse,4.5,826,http://www.tripadvisor.com/Restaurant_Review-g293917-d1953111-Reviews-La_Terrasse-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,69/5 Kotchasarn Road. T. Changklan,A. Muang,Chiang Mai,50000,+66 83 762 6065,Mon - Sat,8:30 AM - 10:30 PM,French,"[https://media-cdn.tripadvisor.com/media/photo-o/0d/59/b1/f9/new-arrival-french-cheeses.jpg, https://media-cdn.tripadvisor.com/media/photo-l/0d/59/b1/f9/new-arrival-french-cheeses.jpg, https://media-cdn.tripadvisor.com/media/photo-p/11/ce/85/f8/20180118-214348-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-p/11/ce/85/f7/20180118-213552-largejpg.jpg]",http://www.laterrasse-chiangmai.com/
15,Tanita Coffee House,4.5,341,http://www.tripadvisor.com/Restaurant_Review-g293917-d6613140-Reviews-Tanita_Coffee_House-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,"152 Charoenrat Road, Wat Kate",NaN,Chiang Mai,50000,+66 84 484 8979,Wed - Mon,8:00 AM - 6:30 PM,"Healthy, Cafe, Asian, Thai, Vegetarian Friendly, Vegan Options, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-w/06/15/11/5b/tanita-coffee-house.jpg, https://media-cdn.tripadvisor.com/media/photo-o/06/15/11/5e/tanita-coffee-house.jpg, https://media-cdn.tripadvisor.com/media/photo-o/06/15/11/61/tanita-coffee-house.jpg, https://media-cdn.tripadvisor.com/media/photo-s/06/15/11/65/tanita-coffee-house.jpg, https://media-cdn.tripadvisor.com/media/photo-w/06/15/11/69/tanita-coffee-house.jpg, https://media-cdn.tripadvisor.com/media/photo-s/06/15/11/70/tanita-coffee-house.jpg, https://media-cdn.tripadvisor.com/media/photo-w/06/15/11/78/tanita-coffee-house.jpg, https://media-cdn.tripadvisor.com/media/photo-s/06/15/11/7c/tanita-coffee-house.jpg, https://media-cdn.tripadvisor.com/media/photo-w/05/d8/cf/76/tanita-coffee-house.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/cd/cf/68/photo4jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/cd/cf/66/photo3jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/cd/cf/65/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/cd/cf/64/photo1jpg.jpg]",http://tanitacoffeehouse.restaurantwebexperts.com/
16,Cooking Love,4.5,"2,562",http://www.tripadvisor.com/Restaurant_Review-g293917-d4743352-Reviews-Cooking_Love-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,"18/7 Rachadamnoen Road, Soi 1",NaN,Chiang Mai,50200,+66 52 002 748,Sun - Sat,9:00 AM - 4:00 PM,"Asian, Thai, Healthy, Vegetarian Friendly, Vegan Options, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-w/07/bd/69/d1/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/07/bd/69/ea/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/07/bd/69/ff/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/07/bd/6a/18/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/07/bd/6a/2c/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/07/bd/6a/39/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/04/69/03/f3/cooking-love.jpg, https://media-cdn.tripadvisor.com/media/photo-s/04/69/03/ea/cooking-love.jpg, https://media-cdn.tripadvisor.com/media/photo-s/06/4c/d5/9a/cooking-love.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ea/52/f0/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e3/9d/42/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e3/9d/40/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/da/cf/10/photo1jpg.jpg]",http://cookinglove.restaurantwebexperts.com/
17,Ugo Restaurant & Thai Craft Beer Bar,4.5,"1,135",http://www.tripadvisor.com/Restaurant_Review-g293917-d5534017-Reviews-Ugo_Restaurant_Thai_Craft_Beer_Bar-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,47 Moon Muang Road,(Next door Thapae Boxing Stadium),Chiang Mai,50200,+66 95 448 8475,Sun - Sat,7:30 AM - 11:30 PM,"Italian, Pizza, Thai, Vegetarian Friendly, Vegan Options","[https://media-cdn.tripadvisor.com/media/photo-s/11/b1/ad/be/thai-style-fish.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b1/ad/cc/fried-morning-glory.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b1/ad/d2/strawberry-shake.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b1/af/2f/bussaba-ex-weisse-with.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/b1/af/33/honey-bomb-session-ipa.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b1/af/3a/sticky-mango-beer-by.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/b1/af/3c/nectar-coffee-stout.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b1/af/42/nomad-whale-pale-ale.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b1/af/43/hazelnut-chocolate-stout.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b1/af/45/smiling-evil-pale-ale.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/d0/98/51/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/d0/98/50/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/d0/98/4f/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ce/80/8c/photo0jpg.jpg]",http://ugobar.restaurantwebexperts.com/
18,Cat House Restaurant,4.5,511,http://www.tripadvisor.com/Restaurant_Review-g293917-d1930335-Reviews-Cat_House_Restaurant-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,8/5 Chaiyapoom,Soi 1,Chiang Mai,50200,+66 95 179 6896,Sun - Sat,7:00 AM - 10:00 PM,"Cafe, Fusion, Vegetarian Friendly, Vegan Options, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/daodao/photo-w/11/be/37/f5/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/05/1d/81/6f/the-cat-house.jpg, https://media-cdn.tripadvisor.com/media/photo-o/01/b9/33/be/the-cat-house.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b8/ee/47/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ce/0d/5b/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/d2/90/7d/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/da/8d/3f/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0b/c7/18/f3/cat-house-restaurant.jpg, https://media-cdn.tripadvisor.com/media/photo-s/03/9f/08/43/me-and-nachos.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/da/8d/3f/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/d2/90/7d/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ce/0d/5b/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-p/11/b8/ee/47/photo0jpg.jpg]",http://www.cathousechiangmai.com/
19,Rajdarbar Indian Restaurant,4.5,463,http://www.tripadvisor.com/Restaurant_Review-g293917-d3209790-Reviews-Rajdarbar_Indian_Restaurant-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,99/2 Loi kroh road chiangmai,NaN,Chiang Mai,50100,+66 82 929 2985,Sun - Sat,11:00 AM - 11:00 PM,"Indian, Asian, Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-s/11/a1/3f/fd/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/a1/3f/fe/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/a1/3f/ff/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/a1/40/00/photo3jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/05/46/f6/1d/excellent-indian-restaurant.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/e1/3d/43/authentic-indian-restaurant.jpg, https://media-cdn.tripadvisor.com/media/photo-w/03/4f/1e/db/rajdarbar.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e5/73/3e/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e5/73/3f/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e5/73/3f/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e5/73/3e/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/a1/40/00/photo3jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/a1/3f/ff/photo2jpg.jpg]",http://www.rajdarbarchiangmai.com/
20,Fern Forest Cafe,4.5,363,http://www.tripadvisor.com/Restaurant_Review-g293917-d3158185-Reviews-Fern_Forest_Cafe-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,"54/1 Singharat Rd., Sriphum, Mueang",NaN,Chiang,Mai,+66 53 416 204,Sun - Sat,8:30 AM - 8:30 PM,"Cafe, Asian, Thai, Vegetarian Friendly, Vegan Options","[https://media-cdn.tripadvisor.com/media/photo-s/11/e7/82/6c/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/e7/c8/24/20180127-120250-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/e7/c8/25/20180127-120223-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e7/c8/26/20180127-124652-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/a0/25/85/gently-smile.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/ac/43/89/fern.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/ac/43/90/cute.jpg, https://media-cdn.tripadvisor.com/media/photo-o/10/ac/43/91/jazz-garden.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/85/00/88/jazz.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e7/c8/26/20180127-124652-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e7/c8/25/20180127-120223-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e7/c8/24/20180127-120250-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-p/11/e7/82/6c/caption.jpg]",http://fernforestcofe.restaurantwebexperts.com/
21,Dada Kafe,4.5,"1,402",http://www.tripadvisor.com/Restaurant_Review-g293917-d1937763-Reviews-Dada_Kafe-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,20/1 Ratmakka Rd,Phra Singh,Chiang Mai,50200,+66 53 449 718,Sun - Sat,9:00 AM - 9:00 PM,"Cafe, Asian, Thai, Vegetarian Friendly, Vegan Options, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-s/03/1c/8a/1a/menuen-hos-dadda-kafe.jpg, https://media-cdn.tripadvisor.com/media/photo-s/05/20/84/fb/dada-kafe.jpg, https://media-cdn.tripadvisor.com/media/photo-s/01/e2/c6/ee/from-outside.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ce/0b/99/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ce/0b/9a/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/d0/53/8d/larb-kai-sticky-rice.jpg, https://media-cdn.tripadvisor.com/media/photo-s/01/c7/b1/82/dada-kafe-fresh-juices.jpg, https://media-cdn.tripadvisor.com/media/photo-s/01/c7/b1/7e/dada-kafe-logo.jpg, https://media-cdn.tripadvisor.com/media/photo-s/01/c7/b1/85/happy-s-party-time-at.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/d0/53/8d/larb-kai-sticky-rice.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ce/0b/9a/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ce/0b/99/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-o/01/e2/c6/ee/from-outside.jpg]",http://dadakafe.restaurantwebexperts.com/
22,Lucky Too,4.5,304,http://www.tripadvisor.com/Restaurant_Review-g293917-d9607585-Reviews-Lucky_Too-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,29 Moon Muang Rd. Lane 6,Sripoom,Chiang Mai,50100,+66 89 997 5968,Sun - Sat,7:30 AM - 11:30 PM,"Pizza, Asian, Thai, International, Vegetarian Friendly, Vegan Options, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-s/11/9a/b9/7c/photo3jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/9a/b9/7e/photo4jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/a2/ac/c0/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/aa/d5/60/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/aa/d5/61/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/aa/d5/62/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ac/cd/6d/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ac/cd/6e/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/c9/a6/7f/20180116-161805-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/c9/a6/7f/20180116-161805-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ac/cd/6e/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ac/cd/6d/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-p/11/aa/d5/62/photo2jpg.jpg]",http://www.facebook.com/Luckytoosoi6
23,Its Good Kitchen,4.5,373,http://www.tripadvisor.com/Restaurant_Review-g293917-d4173665-Reviews-Its_Good_Kitchen-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,175/6 Ratchadamnoen Road,PhraSingh Subdistrict,Chiang Mai,50200,+66 53 276 415,Sun - Sat,11:00 AM - 8:00 PM,"Asian, Thai, Vegetarian Friendly, Vegan Options, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-s/08/d5/d6/3c/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/08/d5/d6/6d/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/08/d5/d6/a6/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/08/d5/d6/e4/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/08/d5/dd/23/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/38/0a/ef/its-good-kitchen.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/ae/e7/f6/thank-you-so-much-for.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/b1/d2/83/thank-you-for-all-reviews.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/ca/12/02/freshly-drink-from-butterfly.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/38/0a/ee/front.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e2/97/cc/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/dd/bc/24/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-p/11/d7/5f/e3/20180122-163900-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/c0/5b/4f/photo0jpg.jpg]",http://itsgoodkitchen.restaurantwebexperts.com/
24,Ginger & Kafe,4.5,771,http://www.tripadvisor.com/Restaurant_Review-g293917-d3715658-Reviews-Ginger_Kafe-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,"199 The House, Munmueang Road, Siphum Subdistrict, Mueang Chiang Mai District",NaN,Chiang Mai,50200,+66 53 287 681,Sun - Sat,10:00 AM - 11:00 PM,"International, Thai, Vegetarian Friendly, Vegan Options, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-s/09/ce/29/ea/deep-fried-prawn-spring.jpg, https://media-cdn.tripadvisor.com/media/photo-w/09/ce/29/e8/chicken-wings-with-thai.jpg, https://media-cdn.tripadvisor.com/media/photo-w/09/ce/29/e9/classic-eggs-benedict.jpg, https://media-cdn.tripadvisor.com/media/photo-w/09/ce/29/e6/the-house-s-cooked-breakfast.jpg, https://media-cdn.tripadvisor.com/media/photo-w/09/ce/29/e7/the-house-breakfast-salad.jpg, https://media-cdn.tripadvisor.com/media/photo-w/09/ce/32/9e/ginger-kafe.jpg, https://media-cdn.tripadvisor.com/media/photo-w/09/ce/32/9f/ginger-kafe.jpg, https://media-cdn.tripadvisor.com/media/photo-w/09/ce/32/a0/ginger-kafe.jpg, https://media-cdn.tripadvisor.com/media/photo-w/09/ce/32/a1/ginger-kafe.jpg, https://media-cdn.tripadvisor.com/media/photo-w/09/ce/39/24/interior.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e5/ab/89/sticky-rice-mango.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e5/ab/83/fresh-coconut.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/dc/64/e7/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/dc/64/e6/photo1jpg.jpg]",http://thehousethailand.com/
25,Mamory Delicious For Good Memories,4.5,982,http://www.tripadvisor.com/Restaurant_Review-g293917-d4004233-Reviews-Mamory_Delicious_For_Good_Memories-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,11/2 Ratchamanka Road,Phra Singh subdistrict,Chiang Mai,50200,+66 89 435 2331,Sun - Sat,11:00 AM - 11:00 PM,"European, Asian, Thai, International, Vegetarian Friendly, Vegan Options, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-w/04/ae/e7/fb/mamory-delicious.jpg, https://media-cdn.tripadvisor.com/media/photo-w/04/ae/e8/07/mamory-delicious.jpg, https://media-cdn.tripadvisor.com/media/photo-w/04/ae/e8/12/mamory-delicious.jpg, https://media-cdn.tripadvisor.com/media/photo-w/04/ae/e8/1a/mamory-delicious.jpg, https://media-cdn.tripadvisor.com/media/photo-s/04/ae/e8/25/mamory-delicious.jpg, https://media-cdn.tripadvisor.com/media/photo-w/04/ae/f2/ea/mamory-delicious.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/f2/ac/f5/frontlook-of-restaurant.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/f2/ac/f6/left-wing.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/f2/ac/f8/right-wing.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/f2/b3/24/frontlook-of-mamory-delicious.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/de/d1/0b/ta-img-20180125-211212.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/db/4b/b3/delicious-pad-see-and.jpg, https://media-cdn.tripadvisor.com/media/photo-p/11/d9/e5/b4/pretty-fruit-drink.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/d9/e5/af/comfy-seats.jpg]",http://www.facebook.com/pages/Mamory-Delicious-for-good-Memories/136499206512408
26,Lert Ros,4.5,649,http://www.tripadvisor.com/Restaurant_Review-g293917-d4441843-Reviews-Lert_Ros-Chiang_Mai.html,https://static.tacdn.com/img2/x.gif,"Soi 1, Ratchadamnoen Road",Opposite Vieng Mantra Hotel,Chiang Mai,50200,+66 82 381 2421,Sun - Sat,12:00 PM - 9:00 PM,"Seafood, Barbecue, Asian, Thai, Vegetarian Friendly, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-s/06/09/c3/48/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/06/09/c3/9f/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/06/09/c3/a8/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/06/09/c3/ac/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/06/09/c3/ae/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/07/dc/f1/87/girl-s-dessert.jpg, https://media-cdn.tripadvisor.com/media/photo-w/07/dc/f2/19/say-hi.jpg, https://media-cdn.tripadvisor.com/media/photo-s/07/e3/5f/04/front.jpg, https://media-cdn.tripadvisor.com/media/photo-w/07/e3/5f/a6/fish.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/ea/ac/e1/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/02/17/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/02/16/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e8/02/15/photo0jpg.jpg]",NaN
